Nomor Perkara;Tanggal Register;Klasifikasi Perkara;Tahun;Sumber
0264/Pdt.G/2015/MS.LGS;28 Oct 2015;Cerai Gugat;2015;ms-langsa
0265/Pdt.G/2015/MS.LGS;29 Oct 2015;Cerai Gugat;2015;ms-langsa
0020/Pdt.P/2015/MS.LGS;02 Nov 2015;Istbat Nikah;2015;ms-langsa
0266/Pdt.G/2015/MS.LGS;02 Nov 2015;Cerai Gugat;2015;ms-langsa
0267/Pdt.G/2015/MS.LGS;02 Nov 2015;Cerai Gugat;2015;ms-langsa
0268/Pdt.G/2015/MS.LGS;02 Nov 2015;Cerai Gugat;2015;ms-langsa
0269/Pdt.G/2015/MS.LGS;02 Nov 2015;Cerai Gugat;2015;ms-langsa
0270/Pdt.G/2015/MS.LGS;03 Nov 2015;Cerai Gugat;2015;ms-langsa
0271/Pdt.G/2015/MS.LGS;04 Nov 2015;Cerai Gugat;2015;ms-langsa
0272/Pdt.G/2015/MS.LGS;04 Nov 2015;Cerai Gugat;2015;ms-langsa
0273/Pdt.G/2015/MS.LGS;04 Nov 2015;Cerai Gugat;2015;ms-langsa
0274/Pdt.G/2015/MS.LGS;05 Nov 2015;Cerai Gugat;2015;ms-langsa
0275/Pdt.G/2015/MS.LGS;05 Nov 2015;Cerai Gugat;2015;ms-langsa
0276/Pdt.G/2015/MS.LGS;05 Nov 2015;Cerai Talak;2015;ms-langsa
0021/Pdt.P/2015/MS.LGS;06 Nov 2015;Istbat Nikah;2015;ms-langsa
0022/Pdt.P/2015/MS.LGS;06 Nov 2015;Istbat Nikah;2015;ms-langsa
0037/Pdt.P/2015/MS.LGS;06 Nov 2015;Istbat Nikah;2015;ms-langsa
0038/Pdt.P/2015/MS.LGS;06 Nov 2015;Istbat Nikah;2015;ms-langsa
0043/Pdt.P/2015/MS.LGS;06 Nov 2015;Istbat Nikah;2015;ms-langsa
0023/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0024/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0025/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0026/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0027/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0028/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0030/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0029/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0031/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0032/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0033/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0034/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0035/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0036/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0039/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0040/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0041/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0042/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0044/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0045/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0046/Pdt.P/2015/MS.LGS;06 Nov 2015;Pengesahan Perkawinan/Istbat Nikah;2015;ms-langsa
0277/Pdt.G/2015/MS.LGS;10 Nov 2015;Cerai Gugat;2015;ms-langsa
0278/Pdt.G/2015/MS.LGS;12 Nov 2015;KEWARISAN;2015;ms-langsa
0279/Pdt.G/2015/MS.LGS;16 Nov 2015;Cerai Talak;2015;ms-langsa
0280/Pdt.G/2015/MS.LGS;16 Nov 2015;Cerai Talak;2015;ms-langsa
0281/Pdt.G/2015/MS.LGS;16 Nov 2015;Cerai Talak;2015;ms-langsa
0282/Pdt.G/2015/MS.LGS;17 Nov 2015;Cerai Gugat;2015;ms-langsa
0283/Pdt.G/2015/MS.LGS;17 Nov 2015;Cerai Gugat;2015;ms-langsa
0284/Pdt.G/2015/MS.LGS;17 Nov 2015;Cerai Talak;2015;ms-langsa
0285/Pdt.G/2015/MS.LGS;18 Nov 2015;Cerai Gugat;2015;ms-langsa
0286/Pdt.G/2015/MS.LGS;18 Nov 2015;Cerai Gugat;2015;ms-langsa
0287/Pdt.G/2015/MS.LGS;23 Nov 2015;Cerai Gugat;2015;ms-langsa
0288/Pdt.G/2015/MS.LGS;23 Nov 2015;Cerai Gugat;2015;ms-langsa
0289/Pdt.G/2015/MS.LGS;23 Nov 2015;Cerai Gugat;2015;ms-langsa
0290/Pdt.G/2015/MS.LGS;24 Nov 2015;Cerai Talak;2015;ms-langsa
0291/Pdt.G/2015/MS.LGS;25 Nov 2015;Cerai Gugat;2015;ms-langsa
0292/Pdt.G/2015/MS.LGS;25 Nov 2015;Cerai Gugat;2015;ms-langsa
0047/Pdt.P/2015/MS.LGS;26 Nov 2015;Istbat Nikah;2015;ms-langsa
0048/Pdt.P/2015/MS.LGS;26 Nov 2015;Istbat Nikah;2015;ms-langsa
0049/Pdt.P/2015/MS.LGS;26 Nov 2015;Istbat Nikah;2015;ms-langsa
0050/Pdt.P/2015/MS.LGS;26 Nov 2015;Istbat Nikah;2015;ms-langsa
0051/Pdt.P/2015/MS.LGS;26 Nov 2015;Istbat Nikah;2015;ms-langsa
0052/Pdt.P/2015/MS.LGS;26 Nov 2015;Istbat Nikah;2015;ms-langsa
0053/Pdt.P/2015/MS.LGS;26 Nov 2015;Istbat Nikah;2015;ms-langsa
0293/Pdt.G/2015/MS.LGS;27 Nov 2015;Cerai Gugat;2015;ms-langsa
0294/Pdt.G/2015/MS.LGS;01 Dec 2015;Harta Bersama;2015;ms-langsa
0295/Pdt.G/2015/MS.LGS;01 Dec 2015;Cerai Gugat;2015;ms-langsa
0296/Pdt.G/2015/MS.LGS;01 Dec 2015;Cerai Gugat;2015;ms-langsa
0297/Pdt.G/2015/MS.LGS;02 Dec 2015;Cerai Gugat;2015;ms-langsa
0298/Pdt.G/2015/MS.LGS;02 Dec 2015;Cerai Gugat;2015;ms-langsa
0299/Pdt.G/2015/MS.LGS;03 Dec 2015;Cerai Gugat;2015;ms-langsa
0300/Pdt.G/2015/MS.LGS;03 Dec 2015;Harta Bersama;2015;ms-langsa
0301/Pdt.G/2015/MS.LGS;03 Dec 2015;Cerai Talak;2015;ms-langsa
0302/Pdt.G/2015/MS.LGS;04 Dec 2015;Cerai Talak;2015;ms-langsa
0303/Pdt.G/2015/MS.LGS;10 Dec 2015;Cerai Gugat;2015;ms-langsa
0305/Pdt.G/2015/MS.LGS;14 Dec 2015;Cerai Gugat;2015;ms-langsa
0306/Pdt.G/2015/MS.LGS;14 Dec 2015;Cerai Gugat;2015;ms-langsa
0304/Pdt.G/2015/MS.LGS;14 Dec 2015;Kewarisan;2015;ms-langsa
0004/Pdt.G/2016/MS.LGS;04 Jan 2016;Cerai Gugat;2016;ms-langsa
0005/Pdt.G/2016/MS.LGS;04 Jan 2016;Cerai Gugat;2016;ms-langsa
0003/Pdt.G/2016/MS.LGS;04 Jan 2016;Kewarisan;2016;ms-langsa
0002/Pdt.G/2016/MS.LGS;04 Jan 2016;Cerai Talak;2016;ms-langsa
0001/Pdt.G/2016/MS.LGS;04 Jan 2016;Cerai Talak;2016;ms-langsa
0007/Pdt.G/2016/MS.LGS;05 Jan 2016;Cerai Gugat;2016;ms-langsa
0008/Pdt.G/2016/MS.LGS;05 Jan 2016;Cerai Gugat;2016;ms-langsa
0009/Pdt.G/2016/MS.LGS;05 Jan 2016;Cerai Gugat;2016;ms-langsa
0011/Pdt.G/2016/MS.LGS;05 Jan 2016;Cerai Gugat;2016;ms-langsa
0012/Pdt.G/2016/MS.LGS;05 Jan 2016;Cerai Gugat;2016;ms-langsa
0013/Pdt.G/2016/MS.LGS;05 Jan 2016;Cerai Talak;2016;ms-langsa
0010/Pdt.G/2016/MS.LGS;05 Jan 2016;Cerai Talak;2016;ms-langsa
0006/Pdt.G/2016/MS.LGS;05 Jan 2016;Cerai Talak;2016;ms-langsa
0001/Pdt.P/2016/MS.LGS;06 Jan 2016;Istbat Nikah;2016;ms-langsa
0002/Pdt.P/2016/MS.LGS;06 Jan 2016;P3HP/Penetapan Ahli Waris;2016;ms-langsa
0014/Pdt.G/2016/MS.LGS;08 Jan 2016;Cerai Talak;2016;ms-langsa
0003/Pdt.P/2016/MS.LGS;11 Jan 2016;Pengesahan Perkawinan/Istbat Nikah;2016;ms-langsa
0015/Pdt.G/2016/MS.LGS;12 Jan 2016;Cerai Talak;2016;ms-langsa
0016/Pdt.G/2016/MS.LGS;12 Jan 2016;Cerai Gugat;2016;ms-langsa
1/JN/2016/MS.LGS;12 Jan 2016;Maisir;2016;ms-langsa
2/JN/2016/MS.LGS;12 Jan 2016;Maisir;2016;ms-langsa
3/JN/2016/MS.LGS;12 Jan 2016;Maisir;2016;ms-langsa
4/JN/2016/MS.LGS;12 Jan 2016;Maisir;2016;ms-langsa
0017/Pdt.G/2016/MS.LGS;14 Jan 2016;Pengesahan Perkawinan/Istbat Nikah;2016;ms-langsa
0004/Pdt.P/2016/MS.LGS;18 Jan 2016;P3HP/Penetapan Ahli Waris;2016;ms-langsa
0018/Pdt.G/2016/MS.LGS;20 Jan 2016;Cerai Gugat;2016;ms-langsa
0019/Pdt.G/2016/MS.LGS;20 Jan 2016;Cerai Gugat;2016;ms-langsa
0020/Pdt.G/2016/MS.LGS;20 Jan 2016;Cerai Gugat;2016;ms-langsa
0021/Pdt.G/2016/MS.LGS;21 Jan 2016;Cerai Gugat;2016;ms-langsa
0022/Pdt.G/2016/MS.LGS;21 Jan 2016;Cerai Talak;2016;ms-langsa
0023/Pdt.G/2016/MS.LGS;21 Jan 2016;Cerai Gugat;2016;ms-langsa
0024/Pdt.G/2016/MS.LGS;25 Jan 2016;Cerai Gugat;2016;ms-langsa
0025/Pdt.G/2016/MS.LGS;25 Jan 2016;Cerai Gugat;2016;ms-langsa
0026/Pdt.G/2016/MS.LGS;25 Jan 2016;Cerai Talak;2016;ms-langsa
0027/Pdt.G/2016/MS.LGS;25 Jan 2016;Cerai Gugat;2016;ms-langsa
0028/Pdt.G/2016/MS.LGS;26 Jan 2016;Cerai Gugat;2016;ms-langsa
0029/Pdt.G/2016/MS.LGS;26 Jan 2016;Cerai Gugat;2016;ms-langsa
0030/Pdt.G/2016/MS.LGS;27 Jan 2016;Cerai Talak;2016;ms-langsa
0031/Pdt.G/2016/MS.LGS;01 Feb 2016;Cerai Gugat;2016;ms-langsa
0032/Pdt.G/2016/MS.LGS;01 Feb 2016;Cerai Talak;2016;ms-langsa
0033/Pdt.G/2016/MS.LGS;02 Feb 2016;Cerai Gugat;2016;ms-langsa
0034/Pdt.G/2016/MS.LGS;02 Feb 2016;Cerai Gugat;2016;ms-langsa
0035/Pdt.G/2016/MS.LGS;03 Feb 2016;Cerai Gugat;2016;ms-langsa
0036/Pdt.G/2016/MS.LGS;03 Feb 2016;Cerai Gugat;2016;ms-langsa
0037/Pdt.G/2016/MS.LGS;04 Feb 2016;Cerai Gugat;2016;ms-langsa
0038/Pdt.G/2016/MS.LGS;04 Feb 2016;Cerai Gugat;2016;ms-langsa
0039/Pdt.G/2016/MS.LGS;09 Feb 2016;Cerai Gugat;2016;ms-langsa
0040/Pdt.G/2016/MS.LGS;09 Feb 2016;Cerai Gugat;2016;ms-langsa
0041/Pdt.G/2016/MS.LGS;09 Feb 2016;Cerai Talak;2016;ms-langsa
0042/Pdt.G/2016/MS.LGS;09 Feb 2016;Cerai Gugat;2016;ms-langsa
0043/Pdt.G/2016/MS.LGS;11 Feb 2016;Cerai Talak;2016;ms-langsa
0044/Pdt.G/2016/MS.LGS;11 Feb 2016;Cerai Gugat;2016;ms-langsa
0045/Pdt.G/2016/MS.LGS;12 Feb 2016;Cerai Gugat;2016;ms-langsa
0046/Pdt.G/2016/MS.LGS;12 Feb 2016;Cerai Gugat;2016;ms-langsa
0047/Pdt.G/2016/MS.LGS;15 Feb 2016;Cerai Gugat;2016;ms-langsa
0050/Pdt.G/2016/MS.LGS;17 Feb 2016;Cerai Gugat;2016;ms-langsa
0048/Pdt.G/2016/MS.LGS;17 Feb 2016;Cerai Gugat;2016;ms-langsa
0049/Pdt.G/2016/MS.LGS;17 Feb 2016;Cerai Gugat;2016;ms-langsa
0051/Pdt.G/2016/MS.LGS;18 Feb 2016;Cerai Gugat;2016;ms-langsa
0052/Pdt.G/2016/MS.LGS;18 Feb 2016;Cerai Gugat;2016;ms-langsa
0053/Pdt.G/2016/MS.LGS;18 Feb 2016;Cerai Gugat;2016;ms-langsa
0054/Pdt.G/2016/MS.LGS;19 Feb 2016;Cerai Gugat;2016;ms-langsa
0055/Pdt.G/2016/MS.LGS;19 Feb 2016;Cerai Talak;2016;ms-langsa
0057/Pdt.G/2016/MS.LGS;22 Feb 2016;Cerai Talak;2016;ms-langsa
0056/Pdt.G/2016/MS.LGS;22 Feb 2016;Cerai Gugat;2016;ms-langsa
0058/Pdt.G/2016/MS.LGS;23 Feb 2016;Cerai Gugat;2016;ms-langsa
0005/Pdt.P/2016/MS.LGS;24 Feb 2016;P3HP/Penetapan Ahli Waris;2016;ms-langsa
0059/Pdt.G/2016/MS.LGS;24 Feb 2016;Cerai Gugat;2016;ms-langsa
0061/Pdt.G/2016/MS.LGS;24 Feb 2016;Cerai Gugat;2016;ms-langsa
0060/Pdt.G/2016/MS.LGS;24 Feb 2016;Cerai Gugat;2016;ms-langsa
5/JN/2016/MS.LGS;25 Feb 2016;Pelecehan Seksual;2016;ms-langsa
0062/Pdt.G/2016/MS.LGS;25 Feb 2016;Cerai Gugat;2016;ms-langsa
0006/Pdt.P/2016/MS.LGS;26 Feb 2016;P3HP/Penetapan Ahli Waris;2016;ms-langsa
0064/Pdt.G/2016/MS.LGS;26 Feb 2016;Cerai Gugat;2016;ms-langsa
0063/Pdt.G/2016/MS.LGS;26 Feb 2016;Cerai Gugat;2016;ms-langsa
6/JN/2016/MS.LGS;29 Feb 2016;Maisir;2016;ms-langsa
7/JN/2016/MS.LGS;29 Feb 2016;Maisir;2016;ms-langsa
8/JN/2016/MS.LGS;29 Feb 2016;Maisir;2016;ms-langsa
9/JN/2016/MS.LGS;29 Feb 2016;Maisir;2016;ms-langsa
10/JN/2016/MS.LGS;29 Feb 2016;Maisir;2016;ms-langsa
0065/Pdt.G/2016/MS.LGS;01 Mar 2016;Cerai Gugat;2016;ms-langsa
0066/Pdt.G/2016/MS.LGS;01 Mar 2016;Cerai Gugat;2016;ms-langsa
0067/Pdt.G/2016/MS.LGS;01 Mar 2016;Cerai Gugat;2016;ms-langsa
68/Pdt.G/2016/MS.LGS;04 Mar 2016;Cerai Talak;2016;ms-langsa
69/Pdt.G/2016/MS.LGS;04 Mar 2016;Cerai Talak;2016;ms-langsa
70/Pdt.G/2016/MS.LGS;04 Mar 2016;Cerai Gugat;2016;ms-langsa
71/Pdt.G/2016/MS.LGS;04 Mar 2016;Cerai Gugat;2016;ms-langsa
72/Pdt.G/2016/MS.LGS;07 Mar 2016;Cerai Talak;2016;ms-langsa
0073/Pdt.G/2016/MS.LGS;07 Mar 2016;Cerai Talak;2016;ms-langsa
74/Pdt.G/2016/MS.LGS;08 Mar 2016;Cerai Talak;2016;ms-langsa
75/Pdt.G/2016/MS.LGS;08 Mar 2016;Cerai Gugat;2016;ms-langsa
76/Pdt.G/2016/MS.LGS;08 Mar 2016;Cerai Talak;2016;ms-langsa
77/Pdt.G/2016/MS.LGS;11 Mar 2016;Cerai Talak;2016;ms-langsa
78/Pdt.G/2016/MS.LGS;11 Mar 2016;Cerai Talak;2016;ms-langsa
0079/Pdt.G/2016/MS.LGS;15 Mar 2016;Cerai Talak;2016;ms-langsa
0008/Pdt.P/2016/MS.LGS;15 Mar 2016;P3HP/Penetapan Ahli Waris;2016;ms-langsa
0009/Pdt.P/2016/MS.LGS;15 Mar 2016;Pengesahan Perkawinan/Istbat Nikah;2016;ms-langsa
0007/Pdt.P/2016/MS.LGS;15 Mar 2016;P3HP/Penetapan Ahli Waris;2016;ms-langsa
0080/Pdt.G/2016/MS.LGS;16 Mar 2016;Cerai Talak;2016;ms-langsa
0081/Pdt.G/2016/MS.LGS;16 Mar 2016;Cerai Gugat;2016;ms-langsa
0082/Pdt.G/2016/MS.LGS;17 Mar 2016;Cerai Gugat;2016;ms-langsa
0083/Pdt.G/2016/MS.LGS;17 Mar 2016;Cerai Gugat;2016;ms-langsa
0084/Pdt.G/2016/MS.LGS;18 Mar 2016;Cerai Gugat;2016;ms-langsa
0085/Pdt.G/2016/MS.LGS;21 Mar 2016;Cerai Gugat;2016;ms-langsa
0086/Pdt.G/2016/MS.LGS;21 Mar 2016;Cerai Gugat;2016;ms-langsa
0087/Pdt.G/2016/MS.LGS;21 Mar 2016;Cerai Gugat;2016;ms-langsa
0088/Pdt.G/2016/MS.LGS;23 Mar 2016;Cerai Talak;2016;ms-langsa
0089/Pdt.G/2016/MS.LGS;23 Mar 2016;Cerai Talak;2016;ms-langsa
90/Pdt.G/2016/MS.LGS;24 Mar 2016;Cerai Talak;2016;ms-langsa
0010/Pdt.P/2016/MS.LGS;24 Mar 2016;P3HP/Penetapan Ahli Waris;2016;ms-langsa
91/Pdt.G/2016/MS.LGS;29 Mar 2016;Cerai Gugat;2016;ms-langsa
92/Pdt.G/2016/MS.LGS;29 Mar 2016;Cerai Gugat;2016;ms-langsa
0093/Pdt.G/2016/MS.LGS;30 Mar 2016;Cerai Gugat;2016;ms-langsa
0094/Pdt.G/2016/MS.LGS;30 Mar 2016;Cerai Gugat;2016;ms-langsa
95/Pdt.G/2016/MS.LGS;04 Apr 2016;Cerai Gugat;2016;ms-langsa
0096/Pdt.G/2016/MS.LGS;04 Apr 2016;Cerai Gugat;2016;ms-langsa
0097/Pdt.G/2016/MS.LGS;04 Apr 2016;Cerai Talak;2016;ms-langsa
0098/Pdt.G/2016/MS.LGS;04 Apr 2016;Cerai Gugat;2016;ms-langsa
0099/Pdt.G/2016/MS.LGS;04 Apr 2016;Cerai Talak;2016;ms-langsa
0100/Pdt.G/2016/MS.LGS;05 Apr 2016;Cerai Gugat;2016;ms-langsa
0101/Pdt.G/2016/MS.LGS;05 Apr 2016;Pembatalan Perkawinan;2016;ms-langsa
0102/Pdt.G/2016/MS.LGS;05 Apr 2016;Cerai Gugat;2016;ms-langsa
0103/Pdt.G/2016/MS.LGS;05 Apr 2016;Cerai Gugat;2016;ms-langsa
0104/Pdt.G/2016/MS.LGS;06 Apr 2016;Cerai Gugat;2016;ms-langsa
0011/Pdt.P/2016/MS.LGS;06 Apr 2016;Pengesahan Perkawinan/Istbat Nikah;2016;ms-langsa
0105/Pdt.G/2016/MS.LGS;08 Apr 2016;Cerai Talak;2016;ms-langsa
0106/Pdt.G/2016/MS.LGS;11 Apr 2016;Cerai Gugat;2016;ms-langsa
0107/Pdt.G/2016/MS.LGS;11 Apr 2016;Cerai Gugat;2016;ms-langsa
0108/Pdt.G/2016/MS.LGS;11 Apr 2016;Cerai Gugat;2016;ms-langsa
109/Pdt.G/2016/MS.LGS;12 Apr 2016;Cerai Gugat;2016;ms-langsa
0110/Pdt.G/2016/MS.LGS;13 Apr 2016;Cerai Gugat;2016;ms-langsa
12/JN/2016/MS.LGS;14 Apr 2016;Maisir;2016;ms-langsa
111/Pdt.G/2016/MS.LGS;14 Apr 2016;Cerai Gugat;2016;ms-langsa
13/JN/2016/MS.LGS;14 Apr 2016;Maisir;2016;ms-langsa
11/JN/2016/MS.LGS;15 Apr 2016;Maisir;2016;ms-langsa
0112/Pdt.G/2016/MS.LGS;15 Apr 2016;Cerai Gugat;2016;ms-langsa
0113/Pdt.G/2016/MS.LGS;15 Apr 2016;Cerai Gugat;2016;ms-langsa
0114/Pdt.G/2016/MS.LGS;19 Apr 2016;Cerai Gugat;2016;ms-langsa
0115/Pdt.G/2016/MS.LGS;19 Apr 2016;Cerai Gugat;2016;ms-langsa
0116/Pdt.G/2016/MS.LGS;20 Apr 2016;Cerai Talak;2016;ms-langsa
0117/Pdt.G/2016/MS.LGS;20 Apr 2016;Cerai Talak;2016;ms-langsa
0118/Pdt.G/2016/MS.LGS;20 Apr 2016;Cerai Talak;2016;ms-langsa
0119/Pdt.G/2016/MS.LGS;20 Apr 2016;Cerai Talak;2016;ms-langsa
0120/Pdt.G/2016/MS.LGS;21 Apr 2016;Cerai Gugat;2016;ms-langsa
0121/Pdt.G/2016/MS.LGS;22 Apr 2016;Cerai Gugat;2016;ms-langsa
0122/Pdt.G/2016/MS.LGS;22 Apr 2016;Cerai Gugat;2016;ms-langsa
0123/Pdt.G/2016/MS.LGS;22 Apr 2016;Cerai Gugat;2016;ms-langsa
0124/Pdt.G/2016/MS.LGS;22 Apr 2016;Cerai Talak;2016;ms-langsa
0125/Pdt.G/2016/MS.LGS;25 Apr 2016;Cerai Gugat;2016;ms-langsa
14/JN/2016/MS.LGS;25 Apr 2016;Pelecehan Seksual;2016;ms-langsa
0126/Pdt.G/2016/MS.LGS;27 Apr 2016;Cerai Gugat;2016;ms-langsa
0012/Pdt.P/2016/MS.LGS;28 Apr 2016;Pengesahan Perkawinan/Istbat Nikah;2016;ms-langsa
0013/Pdt.P/2016/MS.LGS;28 Apr 2016;Pengesahan Perkawinan/Istbat Nikah;2016;ms-langsa
0014/Pdt.P/2016/MS.LGS;02 May 2016;Pengesahan Perkawinan/Istbat Nikah;2016;ms-langsa
0127/Pdt.G/2016/MS.LGS;03 May 2016;Cerai Gugat;2016;ms-langsa
0015/Pdt.P/2016/MS.LGS;04 May 2016;P3HP/Penetapan Ahli Waris;2016;ms-langsa
0128/Pdt.G/2016/MS.LGS;04 May 2016;Cerai Gugat;2016;ms-langsa
0129/Pdt.G/2016/MS.LGS;04 May 2016;Cerai Gugat;2016;ms-langsa
0130/Pdt.G/2016/MS.LGS;04 May 2016;Cerai Gugat;2016;ms-langsa
0132/Pdt.G/2016/MS.LGS;09 May 2016;Cerai Gugat;2016;ms-langsa
0131/Pdt.G/2016/MS.LGS;09 May 2016;Cerai Gugat;2016;ms-langsa
0016/Pdt.P/2016/MS.LGS;10 May 2016;P3HP/Penetapan Ahli Waris;2016;ms-langsa
0133/Pdt.G/2016/MS.LGS;10 May 2016;Cerai Gugat;2016;ms-langsa
0134/Pdt.G/2016/MS.LGS;11 May 2016;Cerai Gugat;2016;ms-langsa
0135/Pdt.G/2016/MS.LGS;11 May 2016;Cerai Talak;2016;ms-langsa
0136/Pdt.G/2016/MS.LGS;11 May 2016;Cerai Gugat;2016;ms-langsa
0137/Pdt.G/2016/MS.LGS;12 May 2016;Cerai Gugat;2016;ms-langsa
138/Pdt.G/2016/MS.LGS;12 May 2016;Cerai Gugat;2016;ms-langsa
0017/Pdt.P/2016/MS.LGS;13 May 2016;Pengesahan Perkawinan/Istbat Nikah;2016;ms-langsa
0018/Pdt.P/2016/MS.LGS;16 May 2016;P3HP/Penetapan Ahli Waris;2016;ms-langsa
0139/Pdt.G/2016/MS.LGS;16 May 2016;Cerai Gugat;2016;ms-langsa
0140/Pdt.G/2016/MS.LGS;17 May 2016;Cerai Gugat;2016;ms-langsa
0141/Pdt.G/2016/MS.LGS;17 May 2016;Cerai Gugat;2016;ms-langsa
0142/Pdt.G/2016/MS.LGS;17 May 2016;Cerai Gugat;2016;ms-langsa
0143/Pdt.G/2016/MS.LGS;20 May 2016;Cerai Gugat;2016;ms-langsa
0144/Pdt.G/2016/MS.LGS;23 May 2016;Cerai Talak;2016;ms-langsa
145/Pdt.G/2016/MS.LGS;23 May 2016;Cerai Talak;2016;ms-langsa
0146/Pdt.G/2016/MS.LGS;27 May 2016;Cerai Gugat;2016;ms-langsa
0147/Pdt.G/2016/MS.LGS;30 May 2016;Cerai Talak;2016;ms-langsa
0019/Pdt.P/2016/MS.LGS;30 May 2016;Pengesahan Perkawinan/Istbat Nikah;2016;ms-langsa
0148/Pdt.G/2016/MS.LGS;31 May 2016;Cerai Gugat;2016;ms-langsa
0020/Pdt.P/2016/MS.LGS;01 Jun 2016;Pengesahan Perkawinan/Istbat Nikah;2016;ms-langsa
0021/Pdt.P/2016/MS.LGS;01 Jun 2016;P3HP/Penetapan Ahli Waris;2016;ms-langsa
0149/Pdt.G/2016/MS.LGS;01 Jun 2016;Cerai Talak;2016;ms-langsa
0022/Pdt.P/2016/MS.LGS;06 Jun 2016;Pengesahan Perkawinan/Istbat Nikah;2016;ms-langsa
0150/Pdt.G/2016/MS.LGS;08 Jun 2016;Cerai Talak;2016;ms-langsa
0151/Pdt.G/2016/MS.LGS;09 Jun 2016;Cerai Gugat;2016;ms-langsa
0152/Pdt.G/2016/MS.LGS;10 Jun 2016;Cerai Gugat;2016;ms-langsa
0153/Pdt.G/2016/MS.LGS;14 Jun 2016;Cerai Gugat;2016;ms-langsa
0154/Pdt.G/2016/MS.LGS;14 Jun 2016;Cerai Gugat;2016;ms-langsa
0155/Pdt.G/2016/MS.LGS;16 Jun 2016;Penguasaan Anak;2016;ms-langsa
0156/Pdt.G/2016/MS.LGS;16 Jun 2016;Cerai Gugat;2016;ms-langsa
0023/Pdt.P/2016/MS.LGS;16 Jun 2016;Pengesahan Perkawinan/Istbat Nikah;2016;ms-langsa
157/Pdt.G/2016/MS.LGS;21 Jun 2016;Pengesahan Perkawinan/Istbat Nikah;2016;ms-langsa
0024/Pdt.P/2016/MS.LGS;11 Jul 2016;Wali Adhol;2016;ms-langsa
0158/Pdt.G/2016/MS.LGS;11 Jul 2016;Cerai Gugat;2016;ms-langsa
0159/Pdt.G/2016/MS.LGS;12 Jul 2016;Cerai Gugat;2016;ms-langsa
0160/Pdt.G/2016/MS.LGS;12 Jul 2016;Cerai Talak;2016;ms-langsa
0161/Pdt.G/2016/MS.LGS;12 Jul 2016;Cerai Gugat;2016;ms-langsa
0162/Pdt.G/2016/MS.LGS;12 Jul 2016;Cerai Talak;2016;ms-langsa
163/Pdt.G/2016/MS.LGS;18 Jul 2016;Cerai Gugat;2016;ms-langsa
164/Pdt.G/2016/MS.LGS;18 Jul 2016;Cerai Gugat;2016;ms-langsa
0165/Pdt.G/2016/MS.LGS;19 Jul 2016;Cerai Talak;2016;ms-langsa
0166/Pdt.G/2016/MS.LGS;19 Jul 2016;Cerai Gugat;2016;ms-langsa
0167/Pdt.G/2016/MS.LGS;20 Jul 2016;Cerai Gugat;2016;ms-langsa
0168/Pdt.G/2016/MS.LGS;21 Jul 2016;Cerai Talak;2016;ms-langsa
0169/Pdt.G/2016/MS.LGS;21 Jul 2016;Cerai Talak;2016;ms-langsa
